human_gene_id	mouse_gene_id	homology_type	homology_species	is_high_confidence	saluki_human_pc1	saluki_mouse_prior
ENSG00000110046	ENSMUSG00000024773	ortholog_one2one	homo_sapiens	1	1.76607975530991	0.375447951739222
ENSG00000110047	ENSMUSG00000024772	ortholog_one2one	homo_sapiens	1	-0.12715277033358	0.0026774112078012
ENSG00000110048	ENSMUSG00000024687	ortholog_one2one	homo_sapiens	1	-2.58183394282549	-1.7718537986659
ENSG00000110057	ENSMUSG00000036908	ortholog_one2one	homo_sapiens	1	6.3994183594492	6.63879970875602
ENSG00000110060	ENSMUSG00000032103	ortholog_one2one	homo_sapiens	1	-8.24194426691295	-5.41999521684197
ENSG00000110063	ENSMUSG00000032040	ortholog_one2one	homo_sapiens	1	2.998619769619	3.4491321843755
ENSG00000110066	ENSMUSG00000045098	ortholog_one2one	homo_sapiens	1	-2.73377094683205	-5.18366055012437
ENSG00000110074	ENSMUSG00000039048	ortholog_one2one	homo_sapiens	1	5.7675148624659	2.03622169644538
ENSG00000110075	ENSMUSG00000024908	ortholog_one2one	homo_sapiens	1	-0.363603822754034	-1.14535989847044
ENSG00000110076	ENSMUSG00000033768	ortholog_one2one	homo_sapiens	1	-2.37902053358871	1.89999047256469
ENSG00000110080	ENSMUSG00000032038	ortholog_one2one	homo_sapiens	1	0.375283106908488	-2.17132279596539
ENSG00000110090	ENSMUSG00000024900	ortholog_one2one	homo_sapiens	1	2.22358980391803	1.76303686464377
ENSG00000110092	ENSMUSG00000070348	ortholog_one2one	homo_sapiens	1	-0.80811114680461	1.94433942133641
ENSG00000110104	ENSMUSG00000024732	ortholog_one2one	homo_sapiens	1	1.03933693140372	-4.61734684228626
ENSG00000110107	ENSMUSG00000024735	ortholog_one2one	homo_sapiens	1	4.66529029724852	3.28471725107463
ENSG00000110108	ENSMUSG00000034659	ortholog_one2one	homo_sapiens	1	1.99889218672161	2.36937618099566
ENSG00000110171	ENSMUSG00000036989	ortholog_one2one	homo_sapiens	1	-0.75250498671271	-2.50255029406603
ENSG00000110172	ENSMUSG00000001774	ortholog_one2one	homo_sapiens	1	2.07652260859747	-0.278990157603905
ENSG00000110200	ENSMUSG00000030649	ortholog_one2one	homo_sapiens	1	8.17180939562188	2.32557896261672
ENSG00000110218	ENSMUSG00000031934	ortholog_one2one	homo_sapiens	1	-4.94428975767009	-5.63870358501087
ENSG00000110237	ENSMUSG00000032875	ortholog_one2one	homo_sapiens	1	-2.26795935811911	-2.64900279100407
ENSG00000110274	ENSMUSG00000043987	ortholog_one2one	homo_sapiens	0	1.12813272443972	2.1815726602456
ENSG00000110315	ENSMUSG00000030788	ortholog_one2one	homo_sapiens	1	4.31683402432999	2.16932085666849
ENSG00000110321	ENSMUSG00000005610	ortholog_one2one	homo_sapiens	1	5.02719153238697	4.36678262007862
ENSG00000110324	ENSMUSG00000032089	ortholog_one2one	homo_sapiens	1	-3.42107115415763	-3.04324569466244
ENSG00000110328	ENSMUSG00000038296	ortholog_one2one	homo_sapiens	1	-0.637958646809612	0.727861781304198
ENSG00000110330	ENSMUSG00000057367	ortholog_one2one	homo_sapiens	1	-1.93624790811784	-4.90773544653828
ENSG00000110344	ENSMUSG00000059890	ortholog_one2one	homo_sapiens	1	2.47222248110953	3.26350284422809
ENSG00000110367	ENSMUSG00000032097	ortholog_one2one	homo_sapiens	1	-2.39851658229541	-2.32510148703077
ENSG00000110375	ENSMUSG00000041523	ortholog_one2one	homo_sapiens	1	-1.52268298682031	2.05282808043114
ENSG00000110395	ENSMUSG00000034342	ortholog_one2one	homo_sapiens	1	-1.34519331962731	-2.06898255475403
ENSG00000110400	ENSMUSG00000032012	ortholog_one2one	homo_sapiens	1	0.0428199509626119	-3.00840010278131
ENSG00000110422	ENSMUSG00000027177	ortholog_one2one	homo_sapiens	1	-3.27721002145135	-2.3073630868067
ENSG00000110427	ENSMUSG00000068373	ortholog_one2one	homo_sapiens	1	0.334826666754739	-0.97125871979842
ENSG00000110429	ENSMUSG00000027180	ortholog_one2one	homo_sapiens	1	1.21814693369213	1.16605912231916
ENSG00000110435	ENSMUSG00000010914	ortholog_one2one	homo_sapiens	1	0.912826280865032	-3.12678421569884
ENSG00000110442	ENSMUSG00000027163	ortholog_one2one	homo_sapiens	1	7.23606877288932	-0.411254870573429
ENSG00000110446	ENSMUSG00000024737	ortholog_one2one	homo_sapiens	1	6.6651015932976	1.13082806899222
ENSG00000110455	ENSMUSG00000040272	ortholog_one2one	homo_sapiens	1	1.81765106486782	0.602554918579342
ENSG00000110492	ENSMUSG00000027239	ortholog_one2one	homo_sapiens	1	6.21427084186227	8.21694976211936
ENSG00000110497	ENSMUSG00000040506	ortholog_one2one	homo_sapiens	1	-5.99649256310418	-4.06954685495873
ENSG00000110514	ENSMUSG00000040687	ortholog_one2one	homo_sapiens	1	-2.52489061929691	-1.40610067260127
ENSG00000110536	ENSMUSG00000063235	ortholog_one2one	homo_sapiens	1	4.26435921167964	1.31891131737263
ENSG00000110583	ENSMUSG00000024764	ortholog_one2one	homo_sapiens	1	-0.70947886835881	-3.51587150560704
ENSG00000110619	ENSMUSG00000010755	ortholog_one2one	homo_sapiens	1	2.06172381967655	0.232039472847777
ENSG00000110628	ENSMUSG00000000154	ortholog_one2one	homo_sapiens	1	6.11653752721101	3.10444136078879
ENSG00000110651	ENSMUSG00000037706	ortholog_one2one	homo_sapiens	1	9.65791092270283	5.205661777229
ENSG00000110660	ENSMUSG00000042195	ortholog_one2one	homo_sapiens	1	1.19404356610847	1.60875615570678
ENSG00000110680	ENSMUSG00000030669	ortholog_one2one	homo_sapiens	0	-2.62749465313656	2.60334671868447
ENSG00000110693	ENSMUSG00000051910	ortholog_one2one	homo_sapiens	1	-4.72316345823624	-0.53849835506045
ENSG00000110696	ENSMUSG00000030663	ortholog_one2one	homo_sapiens	1	5.62128425568467	0.775239392389146
ENSG00000110697	ENSMUSG00000024851	ortholog_one2one	homo_sapiens	1	3.90639715912015	-0.149909793990207
ENSG00000110700	ENSMUSG00000090862	ortholog_one2one	homo_sapiens	1	9.8703129314755	2.860962529213
ENSG00000110711	ENSMUSG00000024847	ortholog_one2one	homo_sapiens	1	2.95886975048169	3.3938666200009
ENSG00000110713	ENSMUSG00000063550	ortholog_one2one	homo_sapiens	1	-1.48395176944004	-2.97711736592015
ENSG00000110717	ENSMUSG00000059734	ortholog_one2one	homo_sapiens	1	8.61494060708884	5.62319168826485
ENSG00000110719	ENSMUSG00000001750	ortholog_one2one	homo_sapiens	1	3.48233922245678	0.202762130787657
ENSG00000110721	ENSMUSG00000024843	ortholog_one2one	homo_sapiens	1	-0.286398101303956	-4.75741345963653
ENSG00000110756	ENSMUSG00000014418	ortholog_one2one	homo_sapiens	1	-2.84219499471522	1.58376823548464
ENSG00000110768	ENSMUSG00000006599	ortholog_one2one	homo_sapiens	1	0.200672052202457	-0.590821954482458
ENSG00000110801	ENSMUSG00000029440	ortholog_one2one	homo_sapiens	1	4.69653604519976	2.61520670380135
ENSG00000110811	ENSMUSG00000023191	ortholog_one2one	homo_sapiens	1	3.68439025159165	6.43378938116415
ENSG00000110841	ENSMUSG00000016487	ortholog_one2one	homo_sapiens	1	0.544757469893734	1.73968483665001
ENSG00000110844	ENSMUSG00000023007	ortholog_one2one	homo_sapiens	1	3.07355484325988	2.74401184512955
ENSG00000110851	ENSMUSG00000035529	ortholog_one2one	homo_sapiens	1	-6.54484768594704	-3.47382034377595
ENSG00000110871	ENSMUSG00000041733	ortholog_one2one	homo_sapiens	1	1.93949263727132	-0.0998478252644976
ENSG00000110876	ENSMUSG00000048163	ortholog_one2one	homo_sapiens	0	-0.675620665249509	1.6603302605844
ENSG00000110880	ENSMUSG00000004530	ortholog_one2one	homo_sapiens	1	4.09570656695423	1.32796796048368
ENSG00000110881	ENSMUSG00000023017	ortholog_one2one	homo_sapiens	1	4.47420704587519	6.69348701750093
ENSG00000110888	ENSMUSG00000030309	ortholog_one2one	homo_sapiens	1	0.178484101348412	0.8320470145315
ENSG00000110906	ENSMUSG00000001098	ortholog_one2one	homo_sapiens	1	-1.87600087273386	-1.14885248567519
ENSG00000110911	ENSMUSG00000023030	ortholog_one2one	homo_sapiens	1	-0.181526455803004	-0.097275907468328
ENSG00000110917	ENSMUSG00000048578	ortholog_one2one	homo_sapiens	1	3.59727201277769	3.94826294143364
ENSG00000110921	ENSMUSG00000041939	ortholog_one2one	homo_sapiens	1	-1.82048188610562	4.03700804316078
ENSG00000110925	ENSMUSG00000044636	ortholog_one2one	homo_sapiens	1	-6.79109092250693	-9.03768315169003
ENSG00000110931	ENSMUSG00000029471	ortholog_one2one	homo_sapiens	1	1.32660018284529	0.24795500629764
ENSG00000110944	ENSMUSG00000025383	ortholog_one2one	homo_sapiens	1	-5.05051108229078	-0.263678614470744
ENSG00000110955	ENSMUSG00000025393	ortholog_one2one	homo_sapiens	1	8.97543174634413	6.24706328634145
ENSG00000110958	ENSMUSG00000071072	ortholog_one2one	homo_sapiens	1	4.59262370513268	1.31348653450603
ENSG00000110987	ENSMUSG00000029438	ortholog_one2one	homo_sapiens	1	-6.50735261628154	-4.4468708267078
ENSG00000111011	ENSMUSG00000029422	ortholog_one2one	homo_sapiens	1	-7.93798946196986	-6.18291034604594
ENSG00000111012	ENSMUSG00000006724	ortholog_one2one	homo_sapiens	1	0.924582633165457	0.43763862270593
ENSG00000111057	ENSMUSG00000023043	ortholog_one2one	homo_sapiens	1	3.87401247300529	2.4449650075823
ENSG00000111077	ENSMUSG00000037003	ortholog_one2one	homo_sapiens	1	0.266632898253101	-2.38124530048544
ENSG00000111087	ENSMUSG00000025407	ortholog_one2one	homo_sapiens	1	0.739067175273998	1.02366225729822
ENSG00000111110	ENSMUSG00000034613	ortholog_one2one	homo_sapiens	1	-2.86753700001083	-1.57657637145949
ENSG00000111142	ENSMUSG00000036112	ortholog_one2one	homo_sapiens	1	2.02837967531008	2.61517873931211
ENSG00000111144	ENSMUSG00000015889	ortholog_one2one	homo_sapiens	1	9.83480547742468	5.36426016191159
ENSG00000111145	ENSMUSG00000008398	ortholog_one2one	homo_sapiens	1	-0.13021284621665	-2.04311027151045
ENSG00000111186	ENSMUSG00000030170	ortholog_one2one	homo_sapiens	1	-5.4197433677088	-2.94733507953652
ENSG00000111196	ENSMUSG00000030188	ortholog_one2one	homo_sapiens	1	5.39096395817316	0.676378453583629
ENSG00000111199	ENSMUSG00000014158	ortholog_one2one	homo_sapiens	1	-2.13093237159324	2.77569305900726
ENSG00000111203	ENSMUSG00000001518	ortholog_one2one	homo_sapiens	1	1.09946536710296	-1.46995436133254
ENSG00000111206	ENSMUSG00000001517	ortholog_one2one	homo_sapiens	1	3.91597328084706	-0.107260120657552
ENSG00000111224	ENSMUSG00000037997	ortholog_one2one	homo_sapiens	1	1.51549713501413	-1.30499263391679
ENSG00000111229	ENSMUSG00000029465	ortholog_one2one	homo_sapiens	1	8.97956641624836	6.45161408782126
ENSG00000111231	ENSMUSG00000029464	ortholog_one2one	homo_sapiens	1	4.14210117973421	2.39008158909444
ENSG00000111237	ENSMUSG00000029462	ortholog_one2one	homo_sapiens	1	4.75195725448813	3.35883960357642
ENSG00000111247	ENSMUSG00000030346	ortholog_one2one	homo_sapiens	1	2.83925964420543	-4.09016755673792
ENSG00000111249	ENSMUSG00000042589	ortholog_one2one	homo_sapiens	1	-3.56322248045866	1.48923151892661
ENSG00000111252	ENSMUSG00000042594	ortholog_one2one	homo_sapiens	1	-4.74787951010294	-2.12384256430559
ENSG00000111254	ENSMUSG00000030344	ortholog_one2one	homo_sapiens	1	2.29625453539136	-0.352141071282291
ENSG00000111261	ENSMUSG00000032718	ortholog_one2one	homo_sapiens	1	-0.0249531232813165	-5.52589125046402
ENSG00000111266	ENSMUSG00000030203	ortholog_one2one	homo_sapiens	1	-7.9787676477134	-7.43910633218967
ENSG00000111269	ENSMUSG00000032652	ortholog_one2one	homo_sapiens	1	1.39324072000277	-0.307440386724493
ENSG00000111275	ENSMUSG00000029455	ortholog_one2one	homo_sapiens	1	13.5533084937994	7.49843866711952
ENSG00000111276	ENSMUSG00000003031	ortholog_one2one	homo_sapiens	1	-11.1618306526242	-5.51633748141576
ENSG00000111300	ENSMUSG00000042719	ortholog_one2one	homo_sapiens	1	-1.6487292656999	-1.91971451539257
ENSG00000111319	ENSMUSG00000030340	ortholog_one2one	homo_sapiens	1	1.99678285288365	3.01640248038354
ENSG00000111321	ENSMUSG00000030339	ortholog_one2one	homo_sapiens	1	2.51241805234174	-1.82337311824736
ENSG00000111325	ENSMUSG00000023707	ortholog_one2one	homo_sapiens	1	0.632021943208178	-0.450050569677427
ENSG00000111331	ENSMUSG00000032661	ortholog_one2one	homo_sapiens	1	4.66154338969762	1.36342283398896
ENSG00000111335	ENSMUSG00000032690	ortholog_one2one	homo_sapiens	1	3.87501873816164	-3.92537345753048
ENSG00000111344	ENSMUSG00000029602	ortholog_one2one	homo_sapiens	1	-0.847642864645758	0.140655053581789
ENSG00000111348	ENSMUSG00000030220	ortholog_one2one	homo_sapiens	1	5.3909155601944	5.19162155199222
ENSG00000111358	ENSMUSG00000029387	ortholog_one2one	homo_sapiens	1	2.97434883878985	1.45456614195932
ENSG00000111361	ENSMUSG00000029388	ortholog_one2one	homo_sapiens	1	5.4443706179807	-0.183090679699666
ENSG00000111364	ENSMUSG00000029389	ortholog_one2one	homo_sapiens	1	-3.18484783681772	-4.56087111100902
ENSG00000111371	ENSMUSG00000023169	ortholog_one2one	homo_sapiens	1	0.167425992313929	-0.668842498060706
ENSG00000111424	ENSMUSG00000022479	ortholog_one2one	homo_sapiens	1	-3.09503893381586	-0.141887718225827
ENSG00000111432	ENSMUSG00000081683	ortholog_one2one	homo_sapiens	1	-8.68875850341798	-4.09682691621915
ENSG00000111445	ENSMUSG00000029363	ortholog_one2one	homo_sapiens	1	3.26201423219531	0.29125772784592
ENSG00000111450	ENSMUSG00000029428	ortholog_one2one	homo_sapiens	1	1.14000326245343	0.565408436957643
ENSG00000111481	ENSMUSG00000060992	ortholog_one2one	homo_sapiens	1	9.49542663297048	5.35578065140847
ENSG00000111530	ENSMUSG00000020114	ortholog_one2one	homo_sapiens	1	0.0797531223589302	-0.502540603625246
ENSG00000111540	ENSMUSG00000000711	ortholog_one2one	homo_sapiens	1	2.51075469825295	2.02258031967362
ENSG00000111554	ENSMUSG00000020212	ortholog_one2one	homo_sapiens	1	-1.29806348035294	-1.17554231762986
ENSG00000111581	ENSMUSG00000052798	ortholog_one2one	homo_sapiens	1	3.70913034873116	-0.360820439323154
ENSG00000111596	ENSMUSG00000020166	ortholog_one2one	homo_sapiens	1	-4.7901272075255	-4.28880803388407
ENSG00000111602	ENSMUSG00000039994	ortholog_one2one	homo_sapiens	1	8.07554212549626	-1.54198598626935
ENSG00000111605	ENSMUSG00000055531	ortholog_one2one	homo_sapiens	1	4.34714838957781	-0.828962248392989
ENSG00000111615	ENSMUSG00000063334	ortholog_one2one	homo_sapiens	1	-0.0472613746933322	-3.46184157707286
ENSG00000111639	ENSMUSG00000030335	ortholog_one2one	homo_sapiens	1	5.1357598101226	0.53932572160914
ENSG00000111641	ENSMUSG00000038279	ortholog_one2one	homo_sapiens	1	-4.26689601391053	-3.03274786271794
ENSG00000111642	ENSMUSG00000063870	ortholog_one2one	homo_sapiens	1	4.03799816358191	4.07081329694749
ENSG00000111647	ENSMUSG00000019951	ortholog_one2one	homo_sapiens	1	0.602143188488643	0.282762783641307
ENSG00000111652	ENSMUSG00000030127	ortholog_one2one	homo_sapiens	1	7.23978417093412	4.12417729285595
ENSG00000111653	ENSMUSG00000030330	ortholog_one2one	homo_sapiens	1	2.90396688944452	0.0874805191311999
ENSG00000111664	ENSMUSG00000023439	ortholog_one2one	homo_sapiens	1	-1.33293552846315	5.51365956893617
ENSG00000111665	ENSMUSG00000023505	ortholog_one2one	homo_sapiens	1	0.586860693657525	2.87815013942647
ENSG00000111666	ENSMUSG00000060002	ortholog_one2one	homo_sapiens	1	7.19680752931768	6.5723761651688
ENSG00000111667	ENSMUSG00000038429	ortholog_one2one	homo_sapiens	1	8.0159642292576	4.41895677591771
ENSG00000111669	ENSMUSG00000023456	ortholog_one2one	homo_sapiens	1	10.5733239230342	5.74212633696778
ENSG00000111670	ENSMUSG00000035311	ortholog_one2one	homo_sapiens	1	1.1888134439323	-0.549717840147025
ENSG00000111671	ENSMUSG00000038451	ortholog_one2one	homo_sapiens	1	-7.33585307091543	-5.37276984829016
ENSG00000111674	ENSMUSG00000004267	ortholog_one2one	homo_sapiens	1	7.19702036807122	0.399862127759038
ENSG00000111676	ENSMUSG00000004263	ortholog_one2one	homo_sapiens	1	4.53224983651184	0.7131323727037
ENSG00000111678	ENSMUSG00000072772	ortholog_one2one	homo_sapiens	1	9.04003085909281	6.28611507624104
ENSG00000111679	ENSMUSG00000004266	ortholog_one2one	homo_sapiens	1	1.53635784821097	2.24683046599463
ENSG00000111684	ENSMUSG00000004270	ortholog_one2one	homo_sapiens	1	4.35808307470838	6.25052807660215
ENSG00000111696	ENSMUSG00000054027	ortholog_one2one	homo_sapiens	1	-5.05894516031099	-5.36298315525838
ENSG00000111707	ENSMUSG00000066900	ortholog_one2one	homo_sapiens	1	1.87224978940213	4.04925944039963
ENSG00000111711	ENSMUSG00000030245	ortholog_one2one	homo_sapiens	1	2.17958147879067	-0.392171636371522
ENSG00000111716	ENSMUSG00000030246	ortholog_one2one	homo_sapiens	1	9.5445234731706	7.74604167722576
ENSG00000111725	ENSMUSG00000029513	ortholog_one2one	homo_sapiens	1	-3.41251619976883	-3.58620909116727
ENSG00000111726	ENSMUSG00000030282	ortholog_one2one	homo_sapiens	1	2.24507743521632	0.925288621509845
ENSG00000111727	ENSMUSG00000020246	ortholog_one2one	homo_sapiens	1	-5.29895336722603	-1.96495076438092
ENSG00000111731	ENSMUSG00000030279	ortholog_one2one	homo_sapiens	1	-0.23034163666063	2.91516685467622
ENSG00000111732	ENSMUSG00000040627	ortholog_one2one	homo_sapiens	1	-6.54690352135673	0.284373035515652
ENSG00000111737	ENSMUSG00000029518	ortholog_one2one	homo_sapiens	1	-2.93036151065382	-3.39860223942266
ENSG00000111752	ENSMUSG00000040669	ortholog_one2one	homo_sapiens	1	4.57690232688306	0.570817717314363
ENSG00000111775	ENSMUSG00000041697	ortholog_one2one	homo_sapiens	1	9.65863520014975	6.93122576539308
ENSG00000111785	ENSMUSG00000035620	ortholog_one2one	homo_sapiens	1	-3.89576807754291	-4.46841327887524
ENSG00000111786	ENSMUSG00000029538	ortholog_one2one	homo_sapiens	1	5.1047155993534	1.64609687024585
ENSG00000111790	ENSMUSG00000040242	ortholog_one2one	homo_sapiens	1	-0.369587601591733	0.35757092986225
ENSG00000111799	ENSMUSG00000032332	ortholog_one2one	homo_sapiens	1	3.71655864919213	3.94120759741629
ENSG00000111802	ENSMUSG00000035958	ortholog_one2one	homo_sapiens	1	-0.477697197774893	-3.46844777122315
ENSG00000111816	ENSMUSG00000019779	ortholog_one2one	homo_sapiens	1	-6.70424988828779	-2.87118576006278
ENSG00000111817	ENSMUSG00000039497	ortholog_one2one	homo_sapiens	1	-2.1277875332148	-1.71136205295798
ENSG00000111832	ENSMUSG00000019782	ortholog_one2one	homo_sapiens	1	4.36165034214766	3.19738557130103
ENSG00000111843	ENSMUSG00000021361	ortholog_one2one	homo_sapiens	1	11.4724556112825	5.52287359071223
ENSG00000111845	ENSMUSG00000038683	ortholog_one2one	homo_sapiens	1	-2.27201275900968	-1.00053176034695
ENSG00000111850	ENSMUSG00000028295	ortholog_one2one	homo_sapiens	1	0.263732678364645	2.05290106634487
ENSG00000111859	ENSMUSG00000021365	ortholog_one2one	homo_sapiens	1	-11.0574545971398	-9.58085058723736
ENSG00000111860	ENSMUSG00000038594	ortholog_one2one	homo_sapiens	1	-7.32739466178792	-3.73284323905786
ENSG00000111875	ENSMUSG00000019857	ortholog_one2one	homo_sapiens	1	-2.8318027536181	-3.35479741976045
ENSG00000111877	ENSMUSG00000058298	ortholog_one2one	homo_sapiens	1	-6.11857762649965	-5.05372969247507
ENSG00000111880	ENSMUSG00000028274	ortholog_one2one	homo_sapiens	1	-3.34873891896134	-1.1456074074189
ENSG00000111885	ENSMUSG00000003746	ortholog_one2one	homo_sapiens	1	1.38525195503873	1.56997757987132
ENSG00000111897	ENSMUSG00000019877	ortholog_one2one	homo_sapiens	1	3.51142917221526	1.33589487296058
ENSG00000111906	ENSMUSG00000000295	ortholog_one2one	homo_sapiens	1	6.18396462477268	3.30869150901609
ENSG00000111907	ENSMUSG00000000296	ortholog_one2one	homo_sapiens	1	4.77702197791763	4.96368380851583
ENSG00000111911	ENSMUSG00000019791	ortholog_one2one	homo_sapiens	1	2.6668023529165	4.73196034287786
ENSG00000111912	ENSMUSG00000039697	ortholog_one2one	homo_sapiens	1	-3.13794200331309	-0.0352039922314195
ENSG00000111961	ENSMUSG00000015305	ortholog_one2one	homo_sapiens	1	-5.84041051936341	-5.62881749485633
ENSG00000111962	ENSMUSG00000047712	ortholog_one2one	homo_sapiens	1	-1.14243358681794	-3.17259934936869
ENSG00000112029	ENSMUSG00000019773	ortholog_one2one	homo_sapiens	1	-12.5497945636496	-10.9078220080235
ENSG00000112031	ENSMUSG00000019774	ortholog_one2one	homo_sapiens	1	0.72782311133695	-4.12947867748752
ENSG00000112033	ENSMUSG00000002250	ortholog_one2one	homo_sapiens	1	-1.61893754277016	-2.65688428246578
ENSG00000112039	ENSMUSG00000007570	ortholog_one2one	homo_sapiens	1	-3.10788377912752	-2.9681607281629
ENSG00000112041	ENSMUSG00000037446	ortholog_one2one	homo_sapiens	1	-2.70411043794622	5.10030625176962
ENSG00000112062	ENSMUSG00000053436	ortholog_one2one	homo_sapiens	1	-2.88229513307382	-1.99281587140053
ENSG00000112078	ENSMUSG00000005936	ortholog_one2one	homo_sapiens	1	0.137910002266695	-1.23627513135779
ENSG00000112079	ENSMUSG00000024006	ortholog_one2one	homo_sapiens	1	-0.666713625790178	-0.282148762782609
ENSG00000112081	ENSMUSG00000071172	ortholog_one2one	homo_sapiens	1	0.227671164599572	-0.658569708398245
ENSG00000112110	ENSMUSG00000057388	ortholog_one2one	homo_sapiens	1	1.10614036760766	0.970686747888616
ENSG00000112118	ENSMUSG00000041859	ortholog_one2one	homo_sapiens	1	2.14735685075094	0.827156402947391
